num_item_id,word_code,word1,word2,WordBank1,WordBank2,category,class,classForm,classEH,classRS,classEHse,classVerbs,CDI_Metadata_compatible
668,mcs_vc21_15need,need,need,need,need,helping_verbs,NA,NA,Predicate,NA,NA,NA,need/need to
669,mcs_vc21_16try,try,try,try,try,helping_verbs,NA,NA,Predicate,NA,NA,NA,try/try to
670,mcs_vc21_17wanna,wanna,wanna,wanna,wanna,helping_verbs,NA,NA,Predicate,NA,NA,NA,wanna/want to
671,mcs_vc21_18was,was,was,was,was,helping_verbs,NA,NA,Predicate,NA,NA,NA,was
672,mcs_vc21_19were,were,were,were,were,helping_verbs,NA,NA,Predicate,NA,NA,NA,were
673,mcs_vc21_20will,will,will,will,will,helping_verbs,NA,NA,Predicate,NA,NA,NA,will
674,mcs_vc21_21would,would,would,would,would,helping_verbs,NA,NA,Predicate,NA,NA,NA,would
675,mcs_vc22_1and,and,and,and,and,connecting_words,NA,NA,ClossedClass,NA,NA,NA,and
676,mcs_vc22_2because,because,because,because,because,connecting_words,NA,NA,ClossedClass,NA,NA,NA,because
677,mcs_vc22_3but,but,but,but,but,connecting_words,NA,NA,ClossedClass,NA,NA,NA,but
678,mcs_vc22_4if,if,if,if,if,connecting_words,NA,NA,ClossedClass,NA,NA,NA,if
679,mcs_vc22_5so,so,so,so,so,connecting_words,NA,NA,ClossedClass,NA,NA,NA,so
680,mcs_vc22_6then,then,then,then,then,connecting_words,NA,NA,ClossedClass,NA,NA,NA,then
